"option","target_relative"
"loglinear",0.887016774765929
"loglinear",0.355008251087536
"loglinear",0.546042224095837
"loglinear",0.64185164958693
"loglinear",0.481976149091252
"loglinear",0.887016774765929
"loglinear",0.887016774765929
"loglinear",1
"loglinear",1
"loglinear",0.606205235748951
"loglinear",0.719188460983022
"loglinear",0.496159033015564
"loglinear",0.312218814702975
"loglinear",0.392710709286117
"loglinear",0.492495949899025
"loglinear",0.524402312099813
"loglinear",0.887013541453876
"loglinear",0.933909050027536
"loglinear",0.933909050027536
"loglinear",0.289646144470106
"loglinear",0.296247974949512
"loglinear",0.246447786989736
"loglinear",0.751252305580512
"loglinear",1
"loglinear",0.782394373892572
"loglinear",0.97028152448137
"loglinear",0.414084072077256
"loglinear",0.306102644382629
"loglinear",0.8572982992473
"loglinear",0.97028152448137
"loglinear",0.725116399302372
"loglinear",0.623055942544223
"loglinear",0.618284860313997
"loglinear",0.481976149091252
"loglinear",1
"loglinear",0.206590235704115
"loglinear",1
"loglinear",0.55642792342443
"loglinear",0.64551473270347
"loglinear",0.543051308277171
"loglinear",0.624677849843953
"loglinear",0.923389249219763
"loglinear",0.657025420080963
"loglinear",0.636506897359268
"loglinear",0.372771815389781
"loglinear",1
"loglinear",0.850644300312095
"loglinear",1
"loglinear",1
"loglinear",0.713468563966641
"loglinear",1
"loglinear",0.575760699614466
"loglinear",0.933909050027536
"loglinear",0.427616903938617
"loglinear",0.223485640266269
"loglinear",0.278748500095698
"loglinear",0.422822430686072
"loglinear",0.540114285776487
"loglinear",0.754834874821001
"loglinear",1
"loglinear",0.707942599559394
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.576972603626522
"loglinear",0.51750186663438
"loglinear",1
"loglinear",0.606205235748951
"loglinear",1
"loglinear",0.933909050027536
"loglinear",0.754834874821001
"loglinear",0.754834874821001
"loglinear",0.581912385860162
"loglinear",0.933909050027536
"loglinear",0.754834874821001
"loglinear",0.558586899871489
"loglinear",1
"loglinear",0.624677849843953
"loglinear",0.673758081966731
"loglinear",0.651168490405188
"loglinear",0.579423782731006
"loglinear",0.774033549531858
"loglinear",0.737661075078024
"loglinear",1
"loglinear",0.64185164958693
"loglinear",0.795799211763259
"loglinear",1
"loglinear",0.933909050027536
"loglinear",0.440258922409756
"loglinear",0.413636882938746
"loglinear",1
"loglinear",0.448896722773817
"loglinear",0.502196772847149
"loglinear",0.832171686217093
"loglinear",0.850644300312095
"loglinear",0.923389249219763
"loglinear",0.569832761295117
"loglinear",0.820925824793465
"loglinear",0.694895611094234
"loglinear",0.661050324297787
"loglinear",0.203485361457752
"loglinear",0.355945935392021
"loglinear",0.933909050027536
"loglinear",0.707942599559394
"loglinear",0.414532491448783
"loglinear",0.551152371086897
"loglinear",0.334258657552007
"loglinear",0.659025449329908
"loglinear",0.325966450468142
"loglinear",0.737661075078024
"loglinear",0.569832761295117
"loglinear",0.933909050027536
"loglinear",1
"loglinear",0.1
"loglinear",0.64551473270347
"loglinear",0.933909050027536
"loglinear",0.633038674204667
"loglinear",0.515821435887699
"loglinear",0.209755390276677
"loglinear",1
"loglinear",0.887016774765929
"loglinear",1
"loglinear",0.913507415327164
"loglinear",0.8572982992473
"loglinear",0.850644300312095
"loglinear",0.923389249219763
"loglinear",0.492495949899025
"loglinear",0.520055448970596
"loglinear",0.561879948007888
"loglinear",0.675975807860722
"loglinear",0.434575292016897
"loglinear",0.210139372406543
"loglinear",0.13234757023701
"loglinear",0.1
"loglinear",0.223764035447093
"loglinear",0.415885199118788
"loglinear",0.418164961298494
"loglinear",0.737661075078024
"loglinear",0.682815986529188
"loglinear",0.8572982992473
"loglinear",0.791207349274836
"loglinear",1
"loglinear",1
"loglinear",0.832171686217093
"loglinear",0.770008645315034
"loglinear",0.694895611094234
"loglinear",0.933909050027536
"loglinear",0.475322150156047
"loglinear",1
"loglinear",0.933909050027536
"loglinear",0.609142258249635
"loglinear",0.61517999808122
"loglinear",0.438169145852826
"loglinear",0.820925824793465
"loglinear",0.754834874821001
"loglinear",0.565240898806694
"loglinear",0.607667131994267
"loglinear",0.850644300312095
"loglinear",0.192773468529663
"loglinear",0.569832761295117
"loglinear",0.67157012510556
"loglinear",0.616725036556724
"loglinear",0.544042194846891
"loglinear",0.791207349274836
"loglinear",0.583171081989304
"loglinear",0.68050388622047
"loglinear",0.887016774765929
"loglinear",0.754834874821001
"loglinear",0.933909050027536
"loglinear",0.651168490405188
"loglinear",0.805390233199148
"loglinear",0.330729786331687
"loglinear",0.409666448342729
"loglinear",0.538185265171117
"loglinear",0.327275697175685
"loglinear",0.719188460983022
"loglinear",0.285728174141739
"loglinear",0.795799211763259
"loglinear",0.465824298393314
"loglinear",0.1
"loglinear",0.1
"loglinear",0.110016364673648
"loglinear",0.330729786331687
"loglinear",0.359751563632423
"loglinear",0.1
"loglinear",0.248704998868678
"loglinear",0.1
"loglinear",0.194277919680924
"loglinear",0.102695368489876
"loglinear",0.427616903938617
"loglinear",0.518348623545086
"loglinear",0.463989378392451
"loglinear",0.737659775776303
"loglinear",0.180143485758083
"loglinear",1
"loglinear",0.747746786844293
"loglinear",1
"loglinear",0.887016774765929
"loglinear",1
"loglinear",0.67157012510556
"loglinear",0.754834874821001
"loglinear",0.558586899871489
"loglinear",0.682815986529188
"loglinear",1
"loglinear",0.67157012510556
"loglinear",1
"loglinear",0.758497957937541
"loglinear",0.844251310782139
"loglinear",0.791207349274836
"loglinear",0.66728039493487
"loglinear",0.55642792342443
"loglinear",0.850644300312095
"loglinear",0.295164912235538
"loglinear",0.588305375390118
"loglinear",0.388829565483212
"loglinear",0.887016774765929
"loglinear",0.933909050027536
"loglinear",1
"loglinear",0.795799211763259
"loglinear",0.887016774765929
"loglinear",1
"loglinear",1
"loglinear",1
"loglinear",0.904190574508907
"loglinear",0.744315074013228
"loglinear",0.694895611094234
"loglinear",0.169917114982295
"loglinear",0.184793230267397
"loglinear",0.747746510607926
"loglinear",0.137681721161377
"loglinear",0.850644300312095
"loglinear",1
"loglinear",0.795799211763259
"loglinear",0.432556686172257
"loglinear",0.475322150156047
"loglinear",0.923389249219763
"loglinear",0.583171081989304
"loglinear",0.52617414253553
"loglinear",0.731268085548068
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.319573460938186
"loglinear",0.343866310826974
"loglinear",0.64185164958693
"loglinear",0.178130456314627
"loglinear",0.1
"loglinear",0.67157012510556
"loglinear",0.172643105518695
"loglinear",0.500666241989361
"loglinear",0.139748707250752
"loglinear",0.119068326572164
"loglinear",0.1
"loglinear",0.1
"loglinear",0.186114861876157
"loglinear",0.279727484052046
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.665177135575604
"loglinear",0.412302629878299
"loglinear",0.1
"loglinear",0.762245257195839
"loglinear",1
"loglinear",0.170318100027687
"loglinear",0.1
"loglinear",0.319072691454456
"loglinear",0.1
"loglinear",0.538185265171117
"loglinear",0.707942599559394
"loglinear",0.754834874821001
"loglinear",1
"loglinear",0.28675012318678
"loglinear",0.609142258249635
"loglinear",0.60048533873257
"loglinear",0.710682165538356
"loglinear",0.511694624609882
"loglinear",0.276807996954396
"loglinear",0.604756334308819
"loglinear",0.404096906782769
"loglinear",0.409231200183583
"loglinear",0.616725036556724
"loglinear",0.520055365518922
"loglinear",0.588305375390118
"loglinear",1
"loglinear",0.418164961298494
"loglinear",0.722125483483706
"loglinear",0.1
"loglinear",0.627970897980352
"loglinear",0.122549947651858
"loglinear",0.770008645315034
"loglinear",0.500666241989361
"loglinear",0.850644300312095
"loglinear",0.601896605892607
"loglinear",0.520055448970596
"loglinear",0.694895611094234
"loglinear",0.737661075078024
"loglinear",0.287778519902505
"loglinear",0.143877652026894
"loglinear",0.699989786272165
"loglinear",0.55642792342443
"loglinear",0.282700197545627
"loglinear",0.377711597623421
"loglinear",1
"loglinear",0.405790407190272
"loglinear",0.933909050027536
"loglinear",0.507669720393057
"loglinear",0.795799211763259
"loglinear",0.386923107039792
"loglinear",0.1
"loglinear",0.382436575953256
"loglinear",0.904190574508907
"loglinear",0.45978655856173
"loglinear",0.23308087626535
"loglinear",0.1
"loglinear",0.175001754909778
"loglinear",0.172744948907668
"loglinear",0.531607990331821
"loglinear",0.1
"loglinear",0.1
"loglinear",0.468929160626092
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.904190574508907
"loglinear",0.1
"loglinear",0.445603674637418
"loglinear",0.1
"loglinear",0.1
"loglinear",0.156746944694723
"loglinear",0.1
"loglinear",0.569832761295117
"loglinear",0.200680210494158
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.887016774765929
"loglinear",0.1
"loglinear",0.618284860313997
"loglinear",1
"loglinear",0.624677849843953
"loglinear",0.933909050027536
"loglinear",0.791207349274836
"loglinear",0.758497957937541
"loglinear",0.359751563632423
"loglinear",0.447791631498589
"loglinear",0.592265092507994
"loglinear",0.261184747203221
"loglinear",0.8572982992473
"loglinear",0.553242147643827
"loglinear",0.624677849843953
"loglinear",0.616724270267812
"loglinear",0.774033549531858
"loglinear",0.327538813195285
"loglinear",0.541087425017674
"loglinear",0.357837643340996
"loglinear",0.46830337660796
"loglinear",0.697422798751621
"loglinear",1
"loglinear",0.381333722978001
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.564112864278736
"loglinear",0.113025239724277
"loglinear",0.1
"loglinear",0.222653296302328
"loglinear",0.1
"loglinear",0.247733792388176
"loglinear",0.850644300312095
"loglinear",0.41862476509775
"loglinear",0.1
"loglinear",0.404941470012894
"loglinear",0.362338924921976
"loglinear",0.1
"loglinear",0.424246023479503
"loglinear",0.1
"loglinear",0.302224216821964
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.187670432470604
"loglinear",0.1
"loglinear",0.132745617660091
"loglinear",0.357520792280391
"loglinear",0.200317853163568
"loglinear",0.489623622909707
"loglinear",0.409231200183583
"loglinear",1
"loglinear",0.214423976861009
"loglinear",1
"loglinear",0.220317811123586
"loglinear",0.168720044690844
"loglinear",0.456849536061046
"loglinear",0.483340176622281
"loglinear",0.689955828860593
"loglinear",0.507669720393057
"loglinear",0.488206219728336
"loglinear",1
"loglinear",0.331537386689372
"loglinear",0.268167707579543
"loglinear",0.462777474380396
"loglinear",0.472094315198653
"loglinear",0.489623622909707
"loglinear",1
"loglinear",0.393893304597429
"loglinear",0.355008251087536
"loglinear",0.189918748650646
"loglinear",0.109393564914167
"loglinear",0.422822430686072
"loglinear",0.318075744378749
"loglinear",0.544042194846891
"loglinear",0.299319404644228
"loglinear",0.1
"loglinear",0.488913380658536
"loglinear",0.1053012912652
"loglinear",0.318324410084869
"loglinear",0.95723453601621
"loglinear",0.404941470012894
"loglinear",0.838099624536443
"loglinear",0.12157948249814
"loglinear",0.205216804578644
"loglinear",0.364637054371829
"loglinear",0.28860593456624
"loglinear",0.315854660733855
"loglinear",0.601896605892607
"loglinear",0.609142258249635
"loglinear",0.555359064914095
"loglinear",0.506087180401513
"loglinear",0.795799211763259
"loglinear",0.455112393451639
"loglinear",0.484026494852018
"loglinear",0.237415849610843
"loglinear",0.800524190093093
"loglinear",0.167729150252567
"loglinear",0.13515453350399
"loglinear",0.425202039937046
"loglinear",0.984464408405683
"loglinear",1
"loglinear",0.320832031261948
"loglinear",0.710682165538356
"loglinear",0.647377613994177
"loglinear",0.713468563966641
"loglinear",0.67157012510556
"loglinear",0.864235530814583
"loglinear",1
"loglinear",0.45978655856173
"loglinear",0.234562707732211
"loglinear",0.475322150156047
"loglinear",0.933909050027536
"loglinear",0.465824298393314
"loglinear",0.352841073159243
"loglinear",0.1
"loglinear",0.453964498998132
"loglinear",0.694895611094234
"loglinear",0.1
"loglinear",0.432556686172257
"loglinear",0.1
"loglinear",0.233820108093588
"loglinear",0.766080736244629
"loglinear",0.467059155350384
"loglinear",0.379512724664954
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.213374896240504
"loglinear",0.208228443852776
"loglinear",0.1
"loglinear",0.1
"loglinear",0.362665252035472
"loglinear",0.1
"loglinear",0.274699791521219
"loglinear",0.455689386403687
"loglinear",0.139499280516926
"loglinear",0.246127864730511
"loglinear",0.1
"loglinear",0.933909050027536
"loglinear",0.524402312099813
"loglinear",0.445061243725027
"loglinear",0.1
"loglinear",0.21495106006483
"loglinear",0.332078018490956
"loglinear",0.309132044521801
"loglinear",0.160483505764095
"loglinear",0.206715668829773
"loglinear",0.488206219728336
"loglinear",0.8572982992473
"loglinear",0.815581072565803
"loglinear",0.385038689072201
"loglinear",0.207092548393624
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.357520830143595
"loglinear",0.191625574076156
"loglinear",0.212852877095378
"loglinear",0.372771815389781
"loglinear",0.247895258809253
"loglinear",0.1
"loglinear",0.1
"loglinear",0.565240898806694
"loglinear",0.231905034637944
"loglinear",0.744315074013228
"loglinear",0.485407861922317
"loglinear",0.887016774765929
"loglinear",0.325966450468142
"loglinear",0.306333686715782
"loglinear",0.38541383386092
"loglinear",0.1
"loglinear",0.125725379349276
"loglinear",0.378789883840677
"loglinear",0.1
"loglinear",0.223624778421323
"loglinear",0.1
"loglinear",0.64185164958693
"loglinear",0.45000935739258
"loglinear",0.455112393451639
"loglinear",0.1
"loglinear",0.309839205452
"loglinear",0.850644300312095
"loglinear",1
"loglinear",0.762245257195839
"loglinear",0.687540964859022
"loglinear",0.324667636116118
"loglinear",0.415885199118788
"loglinear",0.1
"loglinear",0.362338924921976
"loglinear",0.217612349201397
"loglinear",0.1
"loglinear",0.153546274196812
"loglinear",0.335360015382309
"loglinear",0.887016774765929
"loglinear",0.407072223736525
"loglinear",0.1
"loglinear",0.682815986529188
"loglinear",0.624677849843953
"loglinear",0.144647531730882
"loglinear",0.895377599126643
"loglinear",0.1
"loglinear",0.428104199783603
"loglinear",0.118191192587859
"loglinear",0.243748255479537
"loglinear",0.1
"loglinear",0.1
"loglinear",0.471456348283479
"loglinear",0.1
"loglinear",0.282900340216366
"loglinear",0.1
"loglinear",0.1
"loglinear",0.8790639614787
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.121653928874747
"loglinear",0.154910301727841
"loglinear",0.1
"loglinear",0.293020139992118
"loglinear",0.269453350719185
"loglinear",0.142602545090918
"loglinear",0.1
"loglinear",0.120097651031279
"loglinear",0.514158152692647
"loglinear",1
"loglinear",0.297557221657055
"loglinear",0.386544476582087
"loglinear",0.251984794406286
"loglinear",0.275654687859338
"loglinear",0.390758586088582
"loglinear",0.1
"loglinear",0.1
"loglinear",0.190599335604957
"loglinear",0.1
"loglinear",0.737661075078024
"loglinear",0.612133174068301
"loglinear",0.510072717310152
"loglinear",0.225163166191834
"loglinear",0.933909050027536
"loglinear",0.49105345961108
"loglinear",0.212852877095378
"loglinear",0.1
"loglinear",0.351310542301456
"loglinear",0.1
"loglinear",0.386923107039792
"loglinear",0.933909050027536
"loglinear",0.533460286841283
"loglinear",0.425202039937046
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",1
"loglinear",0.154636581531279
"loglinear",0.887016774765929
"loglinear",0.588305375390118
"loglinear",0.145938800739498
"loglinear",0.573363592608256
"loglinear",0.678224124040764
"loglinear",0.385038689072201
"loglinear",0.1
"loglinear",0.468303438787643
"loglinear",0.661050324297787
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.445603674637418
"loglinear",0.283100709434897
"loglinear",0.1
"loglinear",0.1
"loglinear",0.523523672125197
"loglinear",0.505301635079926
"loglinear",0.567520660986399
"loglinear",0.50296746146374
"loglinear",0.1
"loglinear",0.1
"loglinear",0.149963704956322
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.281703269924915
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.659025449329908
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.336190944991836
"loglinear",0.1
"loglinear",0.1
"loglinear",0.0637795777791951
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.106993937199704
"loglinear",0.329659172704456
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.507669720393057
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.063457413729646
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.177395036200693
"loglinear",0.64185164958693
"loglinear",0.1
"loglinear",0.1
"loglinear",0.0809782168596647
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.330729786331687
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.553242147643827
"loglinear",0.1
"loglinear",0.1
"loglinear",0.1
"loglinear",0.0915281540601889
"loglinear",0.1
"loglinear",0.1
"loglinear",0.247089521435767
"loglinear",0.1
"loglinear",0.180570467898112
"loglinear",0.106789889179631
"loglinear",0.1
"loglinear",0.1
"loglinear",0.478615198292446
"loglinear",0.1
